r,s,z,r_bits
500445576222748586714982395840622782993828246911095637671,3796626495245529881212274338283685884142585400882038761135,6237113658089911945479987912205246784606216905341418758382,189
5371447033578604001593880756597679183700127295243875539254,2914547324579024343658992072832260052423712374147650284463,3667496948623117922841536830546532960486861999182449014302,192
2941014806489020428689231681995015298337493503343867765579,2411541606082228479110059602010910184309122499585208557339,5755412230876422900462378773854631012657400276580071284688,191
3348766710935485758643232877181236631431493285327159195238,978500140915397071541035451195340809941378502314123266561,3327226300000514093974417652847460633380654211000561564378,192
2735836626579585884209103711304353791741485435386005452451,4062179815025068431432959501660553286630998997863941263511,5432638025559318112010877905496839996989080432450677564674,191
1879370276882208059727744741654652241226796595325430057527,4997533762490569617087258937400767296287659874280979328001,2653651271969657185198076693367390269702323093212696375701,191
6261023986066320224593781942482608041605641708710582314835,4053405580926323415181109136559140726264417245842142350162,2941876299211746549331008097414733526607468983275627061344,192
4323692960832804681223323386229402472328570777191282065464,1310284571067245870921441655793451489455134883619778282994,1995292447340580680487507323280235762733227485558184366342,192
2061142606992724148045262580815070691956203649211154201391,4843254206288679879823135579363534730370830083527954640510,4605056209044434500185298351470779828041749070531732861913,191
718911359606391248778160180251946249736144161728830184733,5612709648154975754918299956896977765798981849874709132704,3478202680715872812805741323847371110529594603359596118596,189
4213205600073531046779962725071812342805195088645840720348,283422466078835315381970821705295155928924726363508288427,809011018432806777302546550248044366323553575181452154706,192
5420596006881617245423003239857092003606381446330366946030,568078468558933698559122121336637532117503480093219737635,4724634326485445903796895822849313071477929791894447036341,192
1094347168245920623489304798795436399298844960605376485643,1507973576998404832482542521903556406431230165062282127408,252060586623679982136003965301883248012747038088375667774,190
1348550431828673662000457980943975950390969204602070836832,5204028093058093915954368082196765432354163966116669882391,6255975018792425010275950830559895151820945153011067918272,190
3039992992697242240755154657657887671575663629611535568359,2299745439037210940699607232217611775615199716316746039675,3686823723049473694339887529690719749940928671314868920097,191
1342411396360065809883982399573262477902502171169853727078,5454030943124717933678761790489320997941640136294080938308,4470081262216982771986393942903391496832112650385170910879,190
1211200745656023000622318505771029814673844189813528237304,5854115885902134253079794679105885685002390757756164820409,2893543107597874940158472628271141117786222238105066540309,190
485086745712725084306206260237958506447675571652987132573,2958243912955170663848423835964728863370894055208927680161,5673980218073123984949412034466523829882039045944633993327,189
4306614542739051773488331420771423862235797731338540492591,2026507827572948610210179995858883578576328519635366834387,2063361420418758566277676340912091715605709862437196866110,192
2186247798185864645234808060667689725837394483664933031055,2362202923748813551870597647335049143489702893330595881231,583515909208994189981638426949706717830885217046356834752,191
6032298698661487619221286243783478730525414121495730942389,1090676486650514977639216532064531976336002255765821580774,151136797641961652999112217175130221191886971714961512908,192
3191855739523719243371339533958527064017639420928114778016,2272648294572145719451344443099954960165236452936912438090,3259849585668423114103792292478055324429061561105491664822,192
4983555524189806998190323244854705434043430462228417161166,1766527285212517489671717151436535173158962471346305538335,3715833849723132024166129225324924548037584131653702456895,192
5089496582484353499737753160029106164631603535085296513997,4552018811943599861409611452714987290349237774440380728998,4788705717929521623575722197716562561899019131229337617851,192
5435347800871220138981543897606189895797001069207427365614,2566623399289515616331614487503387086403378726843424489159,4673396061306945245316298593281668328612820615864074523820,192
3119039071096787763071108292591329023333493576628943021948,5570942903262405009581950543347274431031719020252261724329,4705042720247316377113857044759626368658771769633475081665,191
1429009552427022977305070148079173438606673289524031584186,3329080177543010356372864621462159966795726870339166399664,3573254574289749252371031483242302680521175351306178734732,190
435079441841884618306166327649818197093941397918369461262,4886692571532541794251641898770687311295929630280768014503,4103961567752433891893437194720562191379857966562168631949,189
5059690181349738822031797234939961225769286160744135029969,1419045850177006178791958908890087212981713495955618687340,2483405214475840284331962872337849611264179953767209175472,192
4408114970228705753103093858758781461199562685730006523615,5855398434692581605526771311128286090249257846905526065032,1271797758905387690603447335381757131774688073014067038868,192
3018054244824820638244852590609110270854901445824199983568,3703615969748488170965160931472321424388807786835040113817,3409550032628969276013795841150804046551215902880436392155,191
5285598240098050879857291158798168033452274982531875873942,733157179476541134890630856615538070538036890875272690842,4885548901231696124785918292088404418191096708881600183482,192
899515636138904865032278150385261130640385588475709991581,488148818857661194525959801828824683795599098818072717502,4494925435086802426538303517641787648162860406602936011715,190
