r,s,z,r_bits
1056923290233184792277256171992250489310038431222494230727,2462990186711827299054474263858921019351501129133233268521,2908253354891528947168123258932926080204519649652721032077,190
4564339265167082229645701751680911824847429414714772633573,3818537975375654882873215551660182525781049930956544027229,981044069224467339285843100848042622866902261921197817359,192
5642610008349861813786104893879650577473508036455465234248,1232840726556531341140757950956767208920990804171288554612,3879671872323142385619310190969923701459328571131196275124,192
4886334873727937264483364381104095225766338247118165628919,4030716522098482571948424183518933389209825186287209621356,3668974768187183432509912960681453516007107360423037997808,192
776058982276461039283503119601294987943753105783681125994,1177444233765729587763241658318935344122373806837132122394,3752599846765273495967753635061594551754820024907180760454,189
5710837780240429761639777331170472704487972636511200503063,5265373894425474603378870183907788980710187860284171238513,1416209200735165268558265717968437009474815609923280262860,192
1948982953574404791802885533456387237277090751652107860923,4938457959845359392760739517981914735936701265370646380453,1738926542412117282069475925164267027598317299398929284992,191
4755145646413063466699211347770703995862376245607351634422,3237214765144404848273537784282756770350526267385740234201,1688322333578284391511409632793074056842030645179323252888,192
1432218853719329742291281777450114590853682639629597544301,496436337025246392924543070681852601933350920392539918274,2720766682095203961664034556977860480506597230608700419044,190
5783888248975535198908015548119565547925719277527035109799,576507315529523454662067374549795367189519824200963948775,2251133652208263218488100902939570690592352749792576958459,192
6030800457713831954298143363024115251036763976001813142319,4382583037695672632484752165246422119126260509048106136169,3866978322628881548291274164695618909306854464513488772195,192
4209149370473299298869799927689147640544597737101627194577,3965448254339151668912624958116753905465123367453505167229,1712350177396050332815424118857001264084522432783765369935,192
3334732864015605911645843864611152338707956119970617515797,3680520016415740502140309071590618310395973220263077547774,4344780505606772237571710973396375204757352178318246528928,192
2143234675770691539168479223119009204705912583371784825144,3718733029665649191821688005469654914050071240733448289315,1140844438032100079949699995811266629343482222164069960881,191
3904434388368436816856994101521263896638834327006914572736,196753622257027585426095785277633309474901399233344563422,611659834108452196434790243885720698845232210397900613911,192
4409712783733118359259266546277916009454805323524761829330,4780692175172295800135617068418070142774338219412941875668,786680676035744337249386623093993711700909568254342520127,192
4156445778802095981340812844489976139632136113973152050666,5024040339084263569861061780643960360193188060043069356557,2536532433374958586165552195738475419211535915788289494120,192
4971060515577200511669821394754897161996817221515441765970,2091818719999938842922739685964815612496942876163759371357,3757284921571374777499515345036831347639114440018091246071,192
7774703715788182447685510818449559484984195037221621961,3626281906870318595582044232980951182113218916265178690549,2401893940242657321552527832360868985760345600863937488056,183
4582907543737947746004591114344286554651580254362585835092,6234774502482846618811481106531521782686140000600233264198,2800655391755027193146221804680029593388950429164576209852,192
681269039662703564284749871611594443259493709742286967171,4088231498389801763153019901762359434435610482736129041245,5406962021147493173024173633150900641214129767110130401454,189
2204933837467997784256733369133865819724679726173490564807,783248136301157345816761520223663536267336552729082746133,4244757326775792145757754212089404301112763533307310779934,191
2867367950345472068820791521139227312095081472497674768417,1411930593286773676482434482042417601350854790795363128751,2460963047123299510839593695524632941699820508299642261928,191
4660791624820824938443626478346307904826816029706390339965,522153607588277103547065012767662538287484385093543327889,6178301274080875696487473990449370220717597920479430162455,192
2128761076869524002233529812832842997515060668774665438638,443017466076568265168830948703867413923979235793263089958,3283069497053964338060609217502765161221898779384772063283,191
1343605915701434427397745402486796458162279700736836888025,5918657554068556740427411317061428653319966019784976914640,5467130364877264245153574278045258261721901928423040709523,190
2795751960821295067701785971536193691191835785938880095727,2617801150894843023264965548029599475869560590148643295300,704059067900854224289594868380781580378119910372084633917,191
2558687862252753052151242784973296394491930269258102604244,4786837984135174832434030590844609657628979944829273339028,5000981550017842950475583446463282313874126665574956672030,191
1785001299877872457328623206506293086095003685854446516084,5972795773627696021735828778432846600778855483511113002089,4549223757848203090586414362222955606921890407362478840715,191
1291972571982306494623213549923860145801500830764602843505,1633068802199444352718356388663658187661453988856096518861,4278807794155518510530350689465067262361103082137442235385,190
3415113240703853124408062338763431495396849430620254408067,3664339739913001618120898552363920988223646415082081271616,2146128995144041552330085310514388603950095693709682716278,192
3076156725884657138009294248270344818375270004781062774902,6143590056382409206389602441574594848233160019220022902764,6274933423506519387320507148521091606250582543635160145833,191
1992736010774740905319150594523865878861977226206337151595,1067361513521912185888817645093492789950349804140856133345,4704178103467988978067864325172415909198979173463661798564,191
27820704221028644838330269659799833117459632439565986369,3071094983480413878473625342761240034965100342095589832794,946014603462899302766905675078201939674224013009079305271,185
4175646718950718567946342904822524018507423448988881816496,1325173542992527056814684559445553853731801797199688943810,5833724433370262904748741168581147320600949847376221715111,192
6120171417607745031326386501061065448757052758534897390353,5665333932937591670718955330938751154432275003660994174423,5083424006702650030436467668828081375692067062366302498710,192
922691765156205442885487547401750264940773327005349204835,5551608202566818909968025920029684309530729406032362696745,2905041142500997316799582566022817233430180618599462713804,190
3624785424160482990671214736973969817686143153879171346063,5774765389922083460018231648606799123933424297518599090273,1988493020565632652238465068746608153189110085392370275205,192
4050962008805109850275952674702855521569130605686199218249,6223589605732116910067381293886835259120584908380791603478,2490790394979075204663051543397161721302042574088755334501,192
4274594782160918965794609245407823949005127320972989960573,1945936034264201107260296245965353509820165270966355954347,1675453870016128347138738243576590542899201820565666202807,192
3342070276911113081653212704706874835188776847663137024070,5375571282742418033394392183064011584210533321189669167524,3879110941256801544088775983696613737056488214905225781537,192
3510648408321042451149348833968708981986962742892276075233,750043579710210527933651167778516998583534325428829369409,3052513664562976882010600485971665362159085729365025700290,192
3036114954407851243898596917706769474220520252105679778783,4968325813593163478863548271172150957558957026440174460861,3252205333318762617664185361308564921901002809348950990771,191
3195572110691349761218491372550809060710395064745935218594,2636291281350658404377600578170186059393197159231235666669,4850045427764292536761204675997312484351140595829207820429,192
6098143221368737694264312568441980877310295691438470068178,3289920547035366335708506919254420745763679741474414832401,5008510394939031340622178135112508405930896896078885679106,192
1334427713510182124572537960611850802371369729860904533648,4795805122035753682985897889068125073661571088126795063009,1755400456923858884282565093479415687021008076205137857485,190
3294868628802493721059924233251440307996542594105166404467,5289560880659738606213108753911874522479977792738278185531,5447214497528791640521482448596662645036514414318671437925,192
4892933455946879618288678342218972928112216887483487911161,4675439508661040658201369628848827910704607849927956530346,2609593558153393806110518984314514254474699634283593524557,192
3435105247854863554504265697888404945536401717399438234503,4453549043053345015289853608972529027079565175145146423401,2124038209381092291555724311430056727717025081167018093751,192
6201687540529325032146993396139773809128886529825875013246,131892192591349970050563542284942438630441209999569618703,1183489979749936586946225537798804896812358217671140972427,192
6199486576532511669471859802174696317743740847467168272487,2535940522277527952998135874843825289040147762797691175756,3053991595704642638606188304422876006978017434069164818944,192
269650169209346868288905980762249561518603804054940287713,2713577483074972954075218097839997267863347345460410861396,2067435615107206376818028087196403721385282701829284200012,188
5167798287575008430719161121197512594170868101893348928238,5652476269373970965343814530664266082235660390247168823370,2361571350085528148954291205628977047426328314831309492346,192
4625800407091572572003368471129010101919968555499218835412,886304880738804066579648053261599908376160882238504623853,946830568959693042571745287607571414686629936843101896095,192
4695546124664170630460177486209009125497714858311742990097,971771475702941038138756047802803253599537424627117077496,4619248762593246977319902810541125743557329817357325456088,192
3841452305870836772811246634432096804300767387117140009020,823121080582860666698224416811986125823037973067424805624,5766338037383140077176983169512074144116866853594621378170,192
531480375174033453006757501009458055125158546457409830890,2373971988983797724675564785366661827168345919888488915290,669664571782257870492294877793990532312223461338114751579,189
4995374362791298084436410740282817449179397325182538376559,1094648984531751942486456405084117182312909031947823383382,2841063333708291306167551819018099709450545266998766913487,192
4505871912776871676202547383526642465520805115110498665993,636011053410561988344805182828297355181433152031434410736,613250282109894540958656494959204507469787036186160496804,192
2715560916684490213578810232795821017101963780600104971016,176494020930717291455530708987905645254443929790600664210,5491105883201490106889379265218147795970658264622410278505,191
1272279442791555168214592405722504281167409796735495574345,3873465292337041973069020792415311880245870349841416507244,2337969911106485287302326203893559623154682312463457806135,190
2866763572918017634419566504631966223621361072931816655103,3650451551406547028513655088965013816993557323330086378063,240136865391471665216432926637706361083213669413818268175,191
5765022009935923372646868823056716712879940039359293553827,1203824539570981518771643691528275589691146772985416973619,5477387574547836646664503700296587315869077103437138552672,192
6021839012404644504710976473144598213951155275088540845169,272459742791406319347931821229958755807469944577674330112,603968300087037116363981993066371167015919366563053703342,192
2895887001913774106737562403587451903152909677995621031229,297961074998436665515086671042449890014510480995197348126,4454843459802048042125239489553695478095583028436599179949,191
3171897184531778850885966133558473313346547121759848664273,4949128810031486740702977008180960155161229909693748364218,5912423876298781711189095186389766493048473756301943458172,192
247926063683916111557936404696640516112809237170313922156,867900205923334354320399685829356120903657146566976493002,3404363822905388986504283176423739000909484927530152517104,188
3227146088931052805100345798213739785645680435103673718229,2289912238946440246028387616169290097140558601909537522206,5740350833581894057732270564051292779220970187234345172553,192
1773577240432425769657193665989375156695333139128012603617,2364215752044070728743304572451245499994678603327703452704,733631801332811943816016625879852623039581280688270610697,191
1687031398893029710310700734303184102764502876050251625400,2233528640951911034171583317892856165759583249914375677938,781475970279984363009434800517825589332683489645605857413,191
2745853420498772844926590682489864083578912679160685081185,2897268686036392758604739708444854190146579074873865718238,2384823171120854103629802559396598983248286698485665843345,191
4020681211844009476621035650198945041445095404055236307694,6182439712049860023495425063120999737877300702860173092470,4927177425748103652352145519099087659317790145484465501438,192
1506810788698785969665832180149998648633218718026383790113,3427511008370631592366574858627747358543526403186363072243,4065153825388756302308758169910167510515861170501342311704,190
5569994868109947835910839805708412379120132606379371196328,2708627928484526643935626824949485618029957043085758640220,1351308244480775104162018125147790398172573469935392128025,192
2720789390310318685717442786046455853785914012153646087536,4353348008443704394323389033308387873918104007089121631446,5551183099508291524031859210543112574329795025841703036412,191
568910875286442986939801073000885285912422258371168181391,4533714121418767881516328025400299949437945964225632274569,4643845833750080961245430331048724301214619735239151261643,189
5709046938883915211985070448989109651926482948806792809494,1475916258706163113256355067918234031850898523649562322668,1057257566220465876498565421056478131207347680391984029068,192
2132847546412277926977597771323223767180435457932938355108,4714104508209016171154537744297767260261852686672280919195,2587386985177424321936624910650756252605263199746658430319,191
1045415178728895275317310306340358052061908021032686168810,5226578136967978498241709224589390231869160669064043326090,5073317347209413017265517109539915691976962573308498746954,190
3358136024077851931721383755044786947353768385925968526887,4238675215282041928155746387600098603809856198101881574860,1219526670181684303437352573973494349340440010962843293705,192
2822983864036059906820936406958259600211857402372808906454,5695225829809528428751423659552386060609260059676754951923,4768152826571355192184559311217340771267416625593593324513,191
3702174411390112231555774560213215372722000144396113761167,2946401081965268099736421780746370759758697185609885241922,6172827555418407724389691251978684609906748861955035238383,192
6271941882005499511642539094919291853985228052968767696037,3063255878931629801019135369047086096091465066512471330286,4791909513653097978048979754991535453777590843890409238398,192
4858761851908429880564801587561990935049175085566846153546,2436616849931081236765908528060398338007722123444971746366,2226057674900586241412934191287338206270100214472803164855,192
1221161296405493424443904620828886658887949295456162727628,4733265826878709628392458332495612875216965230589008492117,4487118174371397946630851073828183902715983598280110952794,190
1851807019013768169783995123876214798041385742372074281723,4574139287566714881710690941518184628647507951986828808804,2940533487796277928303090839933830400163301914232224651386,191
2810947449110653962047583716648577821540276848426718441256,5141265857420373474494001253569189493315382538960226142280,3742191544861895445422246625119929646789362204115512724952,191
5235529286366161078159544912335272616180862918284061919826,4844530305804952082912777914750261505650643119577279828840,3765061205182038023189961661272561012576541227836371884789,192
5564614294451835900981585238556213827902630929945722255595,5966669642770822729528673147762730892643320180779939686537,2667070310697504365382731145161323150669223129252352959989,192
4941315514625616818495876346489659521306465122605445214360,938443552995805500043742696604999661615338895748763284852,2370582865667949005111883608950515656389336893536987012868,192
2154778714599678020221975430031542977285162890982969940202,2288442712124267196978203628119498393002258172549442133436,1867111367384173917153009737056817378605969420077896250649,191
2385151282862250191185525138034569744102415306385860773724,209810411292528352144274274022496732423993377202390265482,3986569943191915780355367716253879966234826913735521509807,191
1440444848365629919858884503447724583539396654390612432411,840606472107096321204841355594989654059536243477127165468,2116031090501136207986936251301695759281530324412742504712,190
3706518455386609165170686029646923551798701511905766899921,3480775980715328837535686109895881224330060564724338144977,2405585901251895949239048881916256255837364151105902882184,192
858159725947313684276596135092869178420594695688895128178,3463615789570582442042448592462150292064443141332966173396,246304104904603491569992100969350667322910366855955948542,190
4980214716797325002132702467359539653729636848731505258072,4459513067940108428224553329257046639350577229380349710651,2496051318613730761824208694516101865831706267434387493226,192
4507998685397470308430864680649226800248901004647988644958,965286249599234936630556464139179536956984919137049797410,4217820540172885641333555090692669589207655327424111039846,192
4800202560712475367789104494895940301962621436298996524568,1147523901402690011053918107589461242305015653947599543466,5849670164453504081006979001558828504539827533722507129393,192
4040408642403313629547810278912824307126708628529103306639,564058755432138742885826106315554329291361616898359512528,5131198536435998870307446748774516791154575218472186413533,192
3546210865716389395352018013398196751870872084433913665806,1413784139426729796972801107866780569481172773990322598539,690698239651263276429909490915208953395164180346505555759,192
869867010085808300244704119619059831585276619556679659484,2920902923710030549446800227364454432562837747303330712521,2564661633024612380505630500609925261154202427187730783044,190
2777011036680023079621855536978649498091059893246621251952,5261304626992905096446071214598347130947167959473346511983,1867641448882437244445430948035292875578546945871545270573,191
1295203099474841717600562989794406513939599063074264152055,1916658395745479210815446666827187650112252241836714932426,1310284233313137543349569155207370160730584968590757863584,190
5676328735448929823992665176559682249976953688236638595367,1755166480209911921715119618094579365579188603363223418648,2258993563020836434107633357899102367009285249599202346207,192
2566182527261854033915118499686811121478771263156131651778,2364439588130190822982760369604578334976581595295123288333,3364077617186465272644535317234706784707452124778781016008,191
3260175351076179935539289327016950023436228676070119113857,4064883327205072273878402043916709813765093757174297736304,61746373146718646031803040939094344161058783152976108195,192
1995387124916696375352823199435736683795106873144617953713,3304851593898557676170290623822030128338118813232607619416,3243077623856224680464910884129236423049292826618659471149,191
4635099869192571436763666257042621199593864752653094843896,987555482445915011480135393481449245415164877575145031946,1628837730329789681968412653358478822564716476658493343424,192
3068501232634535331090191095966608420851526975931863476102,2033313660110720913325006763506219697812978211371272067552,3927420194919216029605467266044641773454165351684144450495,191
3962836539115215298856209889950231097456789881406869977,175281758323706107730210963460624567079049590798876813879,3342135060939527732825777691747510485769554471698155239582,182
1731734720017388717222196048788649640974803349620056531599,2784986228721757877519179776636853569164257430574475599511,4382694273273265716459675631250977160401038369024062760899,191
4515201727866898548223788702216624020980495460613536876163,3890231415141047038446850282426879582881644662959159080634,487596308385649099191673359439695510378007215913802908111,192
635412841634864528524673228538605505342586446852742041758,4741092578708536783350981636190545697201153764663190540653,2390818004107851008972321984953024677252156756218930852416,189
4934308423496344946689112329338178401775816140841662275668,3251644695009255452006516573900557440848039694257046245887,4135407192863835058334824681779873716205603416854852398515,192
1909195426772311660562932380236631726613194431599877576780,4614414297058959718811736322466855935513454694471399647227,4707060893615231341912499753473276148115313986151542324590,191
5811965447328277300870896258866146027579509704401405173419,5354205051101178280349802347689992096032985734630962397752,888695880320732012155722069110426282143617101089463510096,192
6027740060181343519204288460374313388734947287079423227203,4822948574178343964913302652902014158453962176819294282269,4143900334911258644166727981075422945070049859469670451403,192
3862905052289934172395527047410915065918244695091545787502,1454668804404878585514711676666719009163282209713490070893,356264226979396632795517837508858176426031401310950986005,192
3897761628570374934741690204873833649429652389225241987090,1433081624318286888487578151407704108287724491760797035477,4185479093446872632543647885948819054233460472683327665264,192
2734587104886733398115210537874662548614094282682412702271,4632677513335720726476526452516799167938508892235648285162,3620293930404526480513710056804336658428086478111919548766,191
1511143718811608381518913455389658045539214574142852972010,809104772541259178421562521543894741493748603129479080912,1141299619509864946158616937649293105445946198014957403605,190
5875533944541086584514316404135080084093196014787533635626,2312072078981178174268472454563764836196306953488436714005,3827897000739763944560375274481778537196851467187800817224,192
3365863761835048845827591190474201994881340543019014619028,3441304145308905098966777137468815747163586421657483467628,3627553812404926023275149276054826590059604764578273479280,192
2296061551069963469653470345676522778117691574589883262405,6246102758142268513252241068282452121619731117510677501334,101433431757693128355241603894308758739817443964986172707,191
6256795667564691273668011401357701501679448570433341462741,2398125444539676083196537337645489346256866986874349926891,923670514476477931366221311371271821606939723174287212310,192
4315886633388294084485831428395506329838153729312762219189,5380763865124312657207060332703816855928109612697664559546,4424383297774382423153214430624500482639044648397058887525,192
4652095132928437800019088384982547011482583081182693001903,1868724441266998197215569046990596522318699250989610298949,2139750963326666996014798243919346079192559399470914356212,192
4079054536989940864624801283537664889952400702343822645446,3536753616055964859313404202247296315746951960665734689208,367485633530634874517138340628234549992242013712685367132,192
2161080861331420781228341592366949680016623366590202425504,3056495447747847281456259076260974144324018014184970349897,4946216443066307514526593945363632893217149852777030070085,191
148120318859136640507658013002493245209940189047172052554,1017164112579679505493285314341654329872998644734031326654,1071110081734694680599884424949998741027022016341394972067,187
4479743060299499260240718928947764363993474777788676448643,3879841186171960070538168184878795004854262449641731573860,2167242742358795837629644018367454230934026566174006772736,192
4142570175678471092234153307026511946398344940239094559759,3544263122635250128913549753933633107568799451036158264324,1595593269548159471709100371936379411884065860154849677805,192
5456118171001566888068956211241200931379560505737193992784,2687489536646990343224249246411869320506220024269539721092,1420073097533623506309787220383464313202846128870568422903,192
1829238650927914391048619862790048179762291885798912032880,4916669685166836121677772891547797771160243140757050807133,3225420667223579184320307128366536419170384229254972216035,191
2627742630949372123483807042169929341734991065878886787026,1987160636505410337089485402715995500324051316650236715317,6244583709709048943642431522606756945486619316380750115069,191
3379510406451800079743191653097665826827526375730008573411,3274978792272268445153249981496282415742460950966212513181,5838822312887268720614312001444463192288756701184701741374,192
3475391433869259584627097733141880626662677255756625915963,4463533107768073571179161100585126677066988478084165929630,627550472601253161073198846037385092783745731679846763176,192
6195396258802555537520186062202220243205355857772718955650,1301636543718529055358280878718353970806810117456342519856,238450499995153017480826912193107090526789426693361704579,192
5524487265291837666756723499313298436017857863723217028276,2114579964431874546463484046208930078137023016709658013432,6033644844669653505123158522498523570143364519016048120687,192
6043879602039578470650925066136674974945689038857811343332,1484319000985770685196107381415810540166350703018885455863,2648295753434747591023167778564731833364658398304865331527,192
588742971823000926872723951010557975993126700302952110702,2050094387438321735248821699878486484819044581257565658042,1236341240082678198432515031587673329804771252368229430442,189
2998840643772493593070662007672798410895292467667855263721,4101484708492576555361446996151329024569830360993694692459,3016813194981768564446553372590679007112629621589846631532,191
4148515588634706609510778995198067986207288249093325192571,3850595699787247727812728579271813316114251645717274593182,2534465126001231628236213116551299148130890082992634843664,192
6036152757898143310927076990376456503960266544010643235672,2837015146084023563266187865076048970847964414369452829738,4623489889889363842123582092725219200042667332602438378137,192
5861479850309906093382154105213316123742015206550276548144,2436117657623440306531568696403200827144117552457590554934,553222939848687176735675377045402168588147587486893904125,192
3972328259267069792565206224039277228814307617794827725397,696711355176227460301756539080966819063280525695027978415,135130383277360874658189004808955083302274521690804903777,192
2569180912960466415645385608905445851496305121866758690823,3884964957609575856289284507321766787637956175527193365725,1608499284633603253450936457438207088483078316241251152676,191
1266637274107080731202764896435699773502945084584797415859,705623821443794080805840862934532376450645574506975107539,5495736453725937087780996929462750085946192664909448050808,190
4573120061020428664247824391211657951388131586057339323969,535086256815029393219765906788112916994196749503060570868,203334454195272260777161050000404264002670390538652003616,192
2868751017630750631432465116901126512025514535880724852131,1475112112557844460573822763362393221718863099699179415728,1364532233636910926281984126841248339339143947041900942044,191
6162894009489463326159000144980915440537525994734169327637,2496813546745445604691013684594404980420166863914625268634,3647778124440920154004141082954513998641816500301255102552,192
1492806431474335596017931218156004722923754189459125524376,5373656877350254908419203630989360384733737893809335025517,820740832830438131481658514903447181787253989903014013356,190
875228377827633272714355857576547258182875969228038737818,4862036228739662420580055257846157503319273962223498712935,6237065231037957849120396566718301977814150064446891761858,190
1865565472957439707235513876131109883125317396646497503518,2162851679174772508599564311699145625195096086496722685729,547117056887626107794528917825217723901027714111550147226,191
700341971484899147322303843040931840477547199781701339593,4081742722437254958576698299072970315946289864054665713474,5718043652377685231300090838542206512674525766616351928532,189
2228715778317041616120719518161590145716609440012155182585,2017197365621421764433933461612805538842409870842473253458,2933757330430410953714549924587869792434541526924421355677,191
130129764883918387384002187962944023137462878516481369482,4121424102717917189708852969531074590853445772669400975234,1046391655756019450883333037439506472881491564892499124488,187
505486765273932641724933082601227478023240259680056092881,4549598406155804811201342142850306440789022216510717166447,872538934161342918752372933782750887133570708128703541260,189
896185937526299853741044421253311741112910259259094314487,3675868537477848823308245200458895093335493158287304204661,4887587508128149514546835288582489023408039804693329552104,190
2656864181602787043775009737162327836495921585034044646472,1987669843192437508522182426796419783705198591179967428889,2045141475877092393509760546124904761974545993643275589981,191
5496094793549768766214279274036297532550040921723196429149,5230742359241589804827028248728609434758117618314710863515,2883107543192027340029037748389579150438825024235998430116,192
1375449112306505626832824414719166150331034627770976609575,649097150186428000633102315017678129975576266377372881067,1192540766422203670755622090727409157418321351416852670656,190
2241299103744909350949859643960794685962665616873927699923,65421798603470704469188008241719512944373062576095319650,2560357476405811001075793323078464865986526144338038037046,191
6237609802211047311569414949575263352807355788875589980302,4040698373596332236659406748433873435819099383364598240267,2155196953243645650419800065707381509211335436895006225857,192
981672007179205214017081230581652682093269750641983377695,903772538892652351722307159253647872239544599666019579023,6102309731076215426515629643001270610308543931343868847600,190
529957338356097486729149201679256362157823677403485916585,4853029521321316154249038302048969814579392779973610953519,2443268697367353543135058236536018240889799042675819857574,189
507642730808711658204139951219982791408306206633279997257,4933907991964787328807186921740194037117149384368505835091,6248305730139496789738253149599532699758380178625403891019,189
5572752841066241962703715165381898337255653376429744273979,2511769887032384541557910739949860656722420401395094641537,4525032022010977319379297317690566516223361186811896185981,192
1747689904651015823161603501743534321554574788270316484636,5825495515829638643354559143321428052583878192789072307335,1558860549289837794468695179458370536734534657233333671136,191
4975065176984929834823331789894846483498358387078554603874,2189084230724734005189664077200094151112540349025913700400,5429619775155772633216681391496443399829119778234660748082,192
2163813335627849152374541246196803251670451042309589549596,4279148122276353878257769705047105198299226621666413642270,5331961303682268122159662231575993875608733749501246932593,191
1067887950859063014453256476817027849615923728823768000180,5738463625918107093361138634723063731665904552709706810799,3171615966522709332873817674139176978585957776976257820946,190
3038815487132482612364078001168604815808070912964283186180,4263950591828131053099436025393392855128214666507569091610,6013942096298202269551724649650432684751832751133098876523,191
270595407937466187508233838762436989215969324568147764283,426322973485905190045757313229558997427806091222280339922,917896998417945295499979152425898030209462715326126485686,188
4967516555397799589344616789323106967964985096839504227763,1433244643394762192475607476803842656653942471498221597700,4865487870136368733703292775466334363493480170387320206031,192
4601039649883791735230776687515342983071164531414165375331,5583055452415298587848024215436630059129153810958433301621,3947523656644985684126394298848557475078136496144330912542,192
671960224157090456589610576713233705660054012593463572647,3934537792086032201045939811671406732925826784462190629693,1235920778159137472203027796953569189324232877532063367787,189
2432140870734513708762227130404689177807424783605028160830,31860235393445435784060831875638390229507256468415844959,4064226376002736700719084739283706572975707524244147808149,191
2035781119662371505038058498766605613940397441168700641442,3165711330337193873861270236098887541636193312513789247512,4956809964642480501219087227240937974335014885317448921260,191
4908961516492177373297979318419858655948758031457615261160,5030240938129264762630222235226613432551318113046459915840,2942645982112087287499425557866465669960595892845448269051,192
4212519731752552396812071145075485715640300249418436442081,2492769095643939123043192501252890528605793470376718952675,691516739261765485646604081475145526280727083657790543271,192
4444576616323618500304890165199468933435186013183432352191,2487116569584127422231678394226435047299363103639436208033,3441387396509986216651395617701448354423868939552288059370,192
1681914418645053835996151454343814849381238828508251305689,214661533862105142304216068461295803538207386004364955253,5583387859816971219386051485283291794790747976555400131304,191
1386268411403245022490347064192942325470800713725726533584,6271098519422126180707250157926936466749840421008196854333,3722707927136032218523822643957370160552476099047285271719,190
2251007649166783163732464014133264410799390797205207628540,810497708608025120262398179061613742386425934549766099292,2639459243783907124834045307234921327677069038547857135668,191
4799684203327079307330926955959361306907506553810758510796,1490604988537462219097794032750635913987041359681100035770,633883753166572857407910421246641859677923219326647292516,192
4226493216861395581951048575514856000457755924444210344411,1485519599293722218980805198975343032879707000229083685064,5760585279151660839538489305047026568441496554659845551578,192
1147439713402003340745383779534346945607611668125362016499,894281981580578615690028988897646084289714495346037351940,5772302159420366901770312117068051015197475313788141997186,190
500186973972267389090860224797058159326054316865669092162,3819307075661006841136297165498409793955151561918286101878,5352993871386015310312114525944558697167573165837517966268,189
3245886347593479419065079761925008329159126285403674480383,1519648160214136125244451651267134581717285252894005561686,5687616967589383274842113920668597349748514516395021884876,192
4422452596043903758952566130960319975502771660885968921149,5417845231488580014478539456455720837370061412714039608617,204093494281848303828445077520421038865363514962936898134,192
3245000479777931185295246706989378117413031189708847213074,4442349612251631433907136078553016054420464144943190233384,4148345942039949751094633180275120071354556617177693262584,192
5983928342889561201932935642691147119252880085262629911694,457161073311948443802520574344599651346045455587796417162,4536348073480590119725700818901663143652908983641205523719,192
4296780258697607215505681309615313378274484071676844624693,2997167044530607173799083197839081256204308216486784178684,3387120490129674771335520045666353269307791809483348029519,192
4132078590789950354641025969698352592159028196829673309781,4638073441169624653446038120717410935654329710069316324034,4693773657670415794277494248276255861934995681890000391836,192
642234503018592038819409759902435205146167732883102546067,5100974459620932989004110870843073924071641842150053677368,4591752925657949752246372163734827567156229449466971842374,189
6161960445296133519687294796183719975706358455785509557145,2613729855852354406633559021191672588400713381021997616987,5081828676173300631093392627652219739985461134757024987052,192
1320064230951001428682172148744907410163282441249753044055,1769477745173981128554223877915557614840432931794217312864,2598401768040232105097812983367266686070160259659419992718,190
55213214169158394952791821669872681115436653522682646734,2424361987731305549065332911450177780838641907805436586785,2551327302310887632230606823795374579713897025800541436000,186
349372601562966466780987121852870306985190310290186783518,4612960586171448931740104256398019661977045331153075696069,2130469636838400395717439332803795306010010570979321110734,188
3640901472964410067172197382499088585732548250546317757146,397118826635071560019522765588982413304686316529624864600,2634691572816875847339980738801771497224914208777108431314,192
3309317186051061538075002515556763814775366332706181094360,1985517758125198805231511540263576272179556016857155640815,1616809282061967258811042818194423315430598185978584920720,192
5439036212221193870391011784443470041137050259833401258221,3025814609322462588465266817069742095783932050225763461904,4687292343609967244313787936136282528576519852333514339726,192
5429793112801269304776740883396008148883974902792628669529,6077263039193937931589915581893314873748695961018098457927,1144375412607027290712371664128284659393728461560722727823,192
1097809381997788659611813146239909517855703716996689290388,4195474779455033285674835066053578435742486320404728192223,3772606570174517713474056507093088558126711324709187973272,190
1559905716385697188807519981796215372341459446626598488224,6013417690651456349520671709222927136689950308073311199420,3954096051463483774000309831122259179839586493364050572771,190
6236663964249377732239705055656342398153607735673257932087,2690435059437904898237734267269909764866593184466403663646,1904328370213032199777707238926931291714683125442913389283,192
2953424334352189309365409163321637527120774882170849199121,752574638965398173232248963435782211771924989134867841391,2948283479998259363932617032624132871240804302985714449887,191
1749746284253393231695921729871355335133856854123240900132,3625733722447134704503237494637882149087745686106361893886,108861575837687761531044705024377698354214944757851610727,191
3562539055410813664878118954444143127170090458405832162834,5239132963064530109780485702726408099828859789704272793904,220812540318491985395757366364451556875877849222407405990,192
233958546548766675950453417145241672847334909331941607640,4198037615871058058353671345181415892394927904454768460674,4282620378571690442755827484462623492681054807735456877184,188
4882058764551042681942660353987987925032690936479236122205,2679629594196940953152090502603631666036640030799255299958,5317518236349328026239445999242485459216716657559694110879,192
1620400566094557732442913961958107488935252260796122748152,708051336303963639819110373531107393178669917361512772227,4005442369375979159609835423377664557377321417905033078469,191
5943859931930819001643440617792921400331626733482969800319,2863830170020442035924510903005580850484657791010960029086,1257685090812069572247441690096282812390081815170374557106,192
5878627191484743593723005611945287737148857560399368856047,455460305877495774379536740038760685140542668059987935695,2999302169046140093830335177037633062572697334861210083036,192
5971477639616366071229368418723188949024466405240054153326,2733515819050402833290664852538517918884485746908589667679,3736511303743385750079765070622644278722060521528046209786,192
